name,cat,hold_days,signals,wins,losses,wr,avg,med,max_g,max_l,avg_w,avg_l,pl
N22_d20_p2_v2.5,N22-V型反转,2,74,37,37,50.0,0.49363337959581577,0.38860103626943143,16.613076098606648,-13.827993254637427,5.067136092173738,-4.079869332982107,1.2419848967246228
N2_y0.4_t2.0_p1,N2-缩量回踩反击,2,40,20,20,50.0,1.4901470529526528,1.6210739614994862,21.068965517241377,-13.979646491697906,10.60300134543304,-7.62270723952773,1.390975805872607
N24_y0.7_vb1.5_p2,N24-涨停缩量再放,2,820,410,410,50.0,0.30219389822094433,0.04123711340207059,29.449901768172904,-26.2175027462468,5.048842203703188,-4.444454407261297,1.1359869493664845
N11_d6_b18_p3,N11-地量倍量,2,508,254,254,50.0,0.43710739115994235,0.04123711340207059,24.792013311148086,-16.89655172413792,5.145715778966857,-4.271500996646975,1.2046621979032943
N37_y0.6_t1.8_p2,N37-缩量末阳突破,2,122,61,61,50.0,-0.6752678435899887,0.10162601626015899,20.83333333333335,-14.959531119173874,4.480292973841296,-5.830828661021271,0.7683801453113821
N39_dm2_p3_v1.2,N39-均线支撑反弹,2,34,17,17,50.0,-0.17252871508028678,0.29190992493743906,7.233895969686532,-17.261146496815282,3.1174858144064372,-3.4625432445670103,0.9003456691257231
N39_dm3_p1_v1.5,N39-均线支撑反弹,2,30,15,15,50.0,0.5343057374762419,0.60606060606061,6.271777003484313,-4.2534205829863225,3.2980604776317097,-2.229449002679225,1.4793164022448093
N5_v1.3_p2,N5-均线粘合突破,2,1704,841,863,49.35446009389671,0.5897286397317896,0.0,26.187845303867398,-17.350157728706616,4.880808197605956,-3.5919607092510306,1.3588144728408418
N26_v1.8_p2,N26-强势突破连阳,2,1857,915,942,49.27302100161551,0.5874866467551253,0.0,26.37622424856467,-19.17241379310345,6.041011143734759,-4.709726638527635,1.2826670436276773
N37_y0.7_t1.8_p1,N37-缩量末阳突破,2,191,94,97,49.21465968586388,-0.5614074121846806,-0.23419203747073736,20.83333333333335,-18.058455114822547,4.162603278831054,-5.139314679766938,0.8099529875488815
N5_v1.8_p2,N5-均线粘合突破,2,1085,533,552,49.12442396313364,0.4870238934366678,-0.06684491978610207,26.187845303867398,-17.350157728706616,4.80048632241228,-3.6779679084546326,1.3052007091680402
N36_cd1_p5_v1.5,N36-连续下跌反弹,2,724,353,371,48.75690607734807,0.49589861609766667,-0.10526315789473051,24.792013311148086,-17.350157728706616,4.726854048838383,-3.5297813509036096,1.339135084848337
N5_v1.5_p3,N5-均线粘合突破,2,1281,624,657,48.711943793911004,0.48088064901956623,-0.11764705882352233,26.187845303867398,-17.350157728706616,4.8845699930103335,-3.7016188192456343,1.3195767126572413
N36_cd1_p5_v1.3,N36-连续下跌反弹,2,805,392,413,48.69565217391305,0.5258391754007432,-0.13054830287206887,24.792013311148086,-17.350157728706616,4.765975310071469,-3.498696816829101,1.3622144357140706
N24_y0.6_vb1.8_p2,N24-涨停缩量再放,2,416,202,214,48.55769230769231,0.2186508829087345,-0.022547914317916362,21.068965517241377,-16.89655172413792,5.3546454108327675,-4.629343951860682,1.1566747829744997
N36_cd1_p4_v1.3,N36-连续下跌反弹,2,916,444,472,48.47161572052402,0.5019708097461374,-0.1434720229555153,24.792013311148086,-17.350157728706616,4.718727002976842,-3.4646388296488446,1.361967938070793
N27_g1-4_v1.8,N27-涨停接力,2,324,157,167,48.45679012345679,0.09980623883740991,-0.035435861091415166,22.84615384615385,-17.842105263157894,5.223492510799757,-4.717072471929583,1.1073589693361263
N2_y0.6_t1.5_p2,N2-缩量回踩反击,2,157,76,81,48.40764331210191,0.009281794303723787,-0.33222591362126463,21.068965517241377,-16.89655172413792,6.150775046407909,-5.753106936065635,1.069122322036
N36_cd1_p5_v1.8,N36-连续下跌反弹,2,626,303,323,48.402555910543136,0.4168209577891531,-0.13054830287206887,22.361984626135566,-17.350157728706616,4.645893917703812,-3.550389899344414,1.3085587919686468
N37_y0.7_t1.8_p3,N37-缩量末阳突破,2,184,89,95,48.369565217391305,-0.604286535702905,-0.3731343283582156,20.83333333333335,-18.058455114822547,4.21217241901651,-5.11654808275583,0.8232449594703677
N38_y0.8_t1.3_p2,N38-强势连板回调,2,178,86,92,48.31460674157304,0.21775963611425664,-0.44390637610975947,29.449901768172904,-18.058455114822547,6.58258731284403,-5.73197058343749,1.1483986557545138
N38_y0.8_t1.3_p3,N38-强势连板回调,2,170,82,88,48.23529411764706,0.29188232154805815,-0.44390637610975947,29.449901768172904,-18.058455114822547,6.731505753078681,-5.708675876014568,1.1791711246668617
N24_y0.8_vb1.3_p1,N24-涨停缩量再放,2,1430,689,741,48.18181818181818,0.3107695048972654,-0.11428571428571122,29.449901768172904,-26.2175027462468,5.117453047429915,-4.158602911843625,1.2305702554229216
N26_v1.5_p2,N26-强势突破连阳,2,2335,1125,1210,48.17987152034261,0.4780558847782305,-0.15942028985507228,29.449901768172904,-19.17241379310345,6.065439074376761,-4.716825179931144,1.2859155985224164
N37_y0.7_t1.8_p2,N37-缩量末阳突破,2,185,89,96,48.10810810810811,-0.6498810352682817,-0.49261083743842304,20.83333333333335,-18.058455114822547,4.21217241901651,-5.157409758511473,0.8167224665569764
N36_cd1_p4_v1.5,N36-连续下跌反弹,2,809,388,421,47.96044499381953,0.4015445900343742,-0.15942028985507228,24.792013311148086,-17.350157728706616,4.653793902315291,-3.5173930184335505,1.3230804399526073
N23_vm1.8_lb10,N23-倍量突破前高,2,1287,617,670,47.94094794094794,0.44114008724602766,-0.1434720229555153,29.449901768172904,-18.058455114822547,5.371839434559987,-4.099518863937122,1.310358511047549
N36_cd3_p2_v1.3,N36-连续下跌反弹,2,648,310,338,47.839506172839506,0.2730201853670919,-0.202565833896029,24.792013311148086,-13.827993254637427,4.087530770011897,-3.2254954396029976,1.2672567196421152
N39_dm2_p2_v1.2,N39-均线支撑反弹,2,46,22,24,47.82608695652174,-0.13936084292656722,-0.3212851405622441,7.233895969686532,-17.261146496815282,3.1715084377122267,-3.1743243501787934,0.9991129096601586
N36_cd2_p4_v1.3,N36-连续下跌反弹,2,780,373,407,47.820512820512825,0.4074825830069207,-0.3015681544028759,24.792013311148086,-17.350157728706616,4.555746104370997,-3.394242953771462,1.3421980000898135
N36_cd3_p2_v1.5,N36-连续下跌反弹,2,523,250,273,47.801147227533455,0.21463877310032609,-0.22026431718060735,24.792013311148086,-13.827993254637427,4.0908068661061865,-3.3349657076742742,1.226641358468126
N37_y0.7_t1.3_p1,N37-缩量末阳突破,2,408,195,213,47.794117647058826,0.063285300236037,-0.33222591362126463,29.449901768172904,-18.058455114822547,5.105269725170862,-4.552615933859225,1.121392579418215
N37_y0.7_t1.3_p3,N37-缩量末阳突破,2,385,184,201,47.79220779220779,0.09342970490579385,-0.33222591362126463,29.449901768172904,-18.058455114822547,5.090078211475923,-4.480616689168354,1.1360217944509534
N36_cd1_p4_v1.8,N36-连续下跌反弹,2,685,327,358,47.737226277372265,0.3485130635396061,-0.16317016317016764,22.361984626135566,-17.350157728706616,4.548630019842204,-3.487906614423944,1.3041146230898866
N36_cd2_p5_v1.8,N36-连续下跌反弹,2,516,246,270,47.674418604651166,0.2956415966920431,-0.3015681544028759,22.361984626135566,-17.350157728706616,4.427878572900588,-3.469285426075744,1.2763085272891914
N36_cd3_p3_v1.5,N36-连续下跌反弹,2,466,222,244,47.63948497854077,0.16965954085608817,-0.3100088573959159,24.792013311148086,-13.827993254637427,4.037749454754645,-3.3496681676909614,1.2054177466593659
N36_cd2_p5_v1.5,N36-连续下跌反弹,2,603,287,316,47.59535655058043,0.3259836254559149,-0.3100088573959159,24.792013311148086,-17.350157728706616,4.5016516117047205,-3.4664743240801883,1.298625401732699
N36_cd3_p2_v1.8,N36-连续下跌反弹,2,395,188,207,47.59493670886076,0.008657569071670247,-0.3100088573959159,20.8984375,-13.827993254637427,3.7751205810565422,-3.412091446644057,1.106394901804153
N36_cd2_p5_v1.3,N36-连续下跌反弹,2,681,324,357,47.57709251101321,0.3754212201648824,-0.3316749585406398,24.792013311148086,-17.350157728706616,4.577782002005905,-3.4384860440269738,1.3313365078093053
N36_cd3_p3_v1.8,N36-连续下跌反弹,2,366,174,192,47.540983606557376,0.02317449777922357,-0.3109452736318241,20.8984375,-13.827993254637427,3.7906809617601724,-3.3911282352035084,1.1178229482473954
N37_y0.6_t1.5_p3,N37-缩量末阳突破,2,162,77,85,47.53086419753087,-0.3583421178679887,-0.5534417156693228,24.792013311148086,-16.89655172413792,5.15471592052673,-5.352524105590264,0.9630439431637607
N37_y0.7_t1.3_p2,N37-缩量末阳突破,2,396,188,208,47.474747474747474,0.020937582632606706,-0.33444816053512794,29.449901768172904,-18.058455114822547,5.066943124253715,-4.53987511844801,1.1160974678937616
N36_cd1_p3_v1.3,N36-连续下跌反弹,2,1081,512,569,47.36355226641999,0.3935806036622217,-0.3015681544028759,24.792013311148086,-17.350157728706616,4.577593252026824,-3.3712954525111924,1.357814322864254
N36_cd2_p4_v1.8,N36-连续下跌反弹,2,564,267,297,47.340425531914896,0.26246118363072096,-0.3015681544028759,22.361984626135566,-17.350157728706616,4.33780430286314,-3.401231115477216,1.275362995217841
N36_cd3_p3_v1.3,N36-连续下跌反弹,2,560,265,295,47.32142857142857,0.2425550400298419,-0.3109452736318241,24.792013311148086,-13.827993254637427,4.117167213773069,-3.238028777061536,1.2715042074176186
N36_cd1_p3_v1.8,N36-连续下跌反弹,2,780,369,411,47.30769230769231,0.3237777977462674,-0.3015681544028759,22.361984626135566,-17.350157728706616,4.524556967344168,-3.4477246683890765,1.3123312916568344
N36_cd2_p3_v1.8,N36-连续下跌反弹,2,645,305,340,47.286821705426355,0.2559843897537575,-0.3109452736318241,22.361984626135566,-17.350157728706616,4.3251662316454285,-3.3943110860608323,1.2742397859192314
N36_cd3_p5_v1.5,N36-连续下跌反弹,2,364,172,192,47.25274725274725,0.08659208908995335,-0.3109452736318241,24.792013311148086,-13.827993254637427,3.9187991252611862,-3.3464267141467747,1.1710398762640606
N27_g1-3_v2.0,N27-涨停接力,2,218,103,115,47.24770642201835,0.30583920625325156,-0.12658227848101333,22.84615384615385,-17.842105263157894,5.339441605314532,-4.202517725079896,1.2705339881018636
N36_cd1_p2_v1.3,N36-连续下跌反弹,2,1294,611,683,47.21792890262751,0.3948156372132169,-0.202565833896029,24.792013311148086,-17.350157728706616,4.502800585506171,-3.2801167250224945,1.3727562044229666
N37_y0.6_t1.3_p3,N37-缩量末阳突破,2,214,101,113,47.19626168224299,-0.22392827500045556,-0.5534417156693228,24.792013311148086,-16.89655172413792,5.068027693906611,-4.953906618890843,1.0230365817919513
N36_cd2_p4_v1.5,N36-连续下跌反弹,2,676,319,357,47.18934911242604,0.27819073922524284,-0.3109452736318241,24.792013311148086,-17.350157728706616,4.446100401016948,-3.4460758773337354,1.2901922532410812
N37_y0.6_t1.3_p1,N37-缩量末阳突破,2,229,108,121,47.161572052401745,-0.28208927310046705,-0.5534417156693228,24.792013311148086,-16.89655172413792,5.10393471579757,-5.089449527654086,1.0028461207965178
N37_y0.7_t2.0_p3,N37-缩量末阳突破,2,157,74,83,47.13375796178344,-0.612564984757443,-0.5534417156693228,20.83333333333335,-18.058455114822547,4.3095493745876325,-5.0009561003181116,0.8617450919662145
N37_y0.6_t1.5_p1,N37-缩量末阳突破,2,172,81,91,47.093023255813954,-0.5081847965821737,-0.5534417156693228,24.792013311148086,-16.89655172413792,5.102356381281938,-5.502182987867813,0.927333095342797
N36_cd2_p3_v1.3,N36-连续下跌反弹,2,928,437,491,47.09051724137931,0.31522264425732077,-0.3316749585406398,24.792013311148086,-17.350157728706616,4.408990160119445,-3.3283138209804535,1.3246918401524548
N36_cd1_p3_v1.5,N36-连续下跌反弹,2,938,441,497,47.01492537313433,0.3268200236707414,-0.34662045060658286,24.792013311148086,-17.350157728706616,4.5673943149487135,-3.4359430798575987,1.3292985968609257
N35_d4_r3_v1.5,N35-急跌反弹,2,215,101,114,46.97674418604651,-0.0002664744921137978,-0.5281690140845008,22.916666666666675,-15.406162464985995,5.677663107290839,-5.03071285835245,1.128600114368337
N36_cd3_p4_v1.3,N36-连续下跌反弹,2,479,225,254,46.972860125260965,0.23155146671099275,-0.4509582863585049,24.792013311148086,-13.827993254637427,4.160471654310918,-3.2487912191550814,1.2806214292197386
N35_d5_r3_v1.8,N35-急跌反弹,2,81,38,43,46.913580246913575,-0.2129735631159551,-0.5109489051094762,22.916666666666675,-14.83870967741936,5.915258263303254,-5.628620293439906,1.0509250855307155
N11_d5_b20_p2,N11-地量倍量,2,256,120,136,46.875,0.5451386877239943,-0.19627085377821318,24.792013311148086,-16.51443724219209,6.321854580303732,-4.551963570434599,1.3888192386610319
N37_y0.7_t2.0_p1,N37-缩量末阳突破,2,160,75,85,46.875,-0.6717200407406166,-0.5534417156693228,20.83333333333335,-18.058455114822547,4.267274745113253,-5.02965661649403,0.8484226798146307
N36_cd2_p2_v1.3,N36-连续下跌反弹,2,1103,517,586,46.87216681776972,0.31712325546258896,-0.3100088573959159,24.792013311148086,-17.350157728706616,4.371474930057126,-3.2598388874817332,1.3410095041335448
N36_cd3_p5_v1.8,N36-连续下跌反弹,2,303,142,161,46.864686468646866,-0.12419577107578829,-0.4509582863585049,16.80484693877553,-13.827993254637427,3.5748154517855437,-3.3866777191895125,1.0555522988000925
N37_y0.7_t2.0_p2,N37-缩量末阳突破,2,158,74,84,46.835443037974684,-0.6658985541912417,-0.5534417156693228,20.83333333333335,-18.058455114822547,4.3095493745876325,-5.049031253353583,0.8535398491988371
N37_y0.6_t1.3_p2,N37-缩量末阳突破,2,220,103,117,46.81818181818182,-0.36883192984804825,-0.5567153792623514,24.792013311148086,-16.89655172413792,4.977372680825597,-5.075319749500916,0.9807013009012977
N36_cd1_p2_v1.5,N36-连续下跌反弹,2,1098,514,584,46.81238615664845,0.3252421201584016,-0.33057851239668423,24.792013311148086,-17.350157728706616,4.5150027531327455,-3.362321176671756,1.3428231617069932
N36_cd3_p4_v1.5,N36-连续下跌反弹,2,406,190,216,46.79802955665024,0.09470432135673704,-0.34662045060658286,24.792013311148086,-13.827993254637427,3.9917270998272274,-3.3332323819274894,1.1975543983881958
N36_cd1_p2_v1.8,N36-连续下跌反弹,2,887,415,472,46.786922209695604,0.2898486082555548,-0.3583159151985815,22.361984626135566,-17.350157728706616,4.485494916594137,-3.399120073864175,1.31960472684772
N36_cd3_p5_v1.3,N36-连续下跌反弹,2,417,195,222,46.76258992805755,0.1272919599027926,-0.4509582863585049,24.792013311148086,-13.827993254637427,4.019965044271743,-3.291947911502364,1.2211508663990767
N36_cd2_p3_v1.5,N36-连续下跌反弹,2,788,368,420,46.7005076142132,0.2269027625324957,-0.3731343283582156,24.792013311148086,-17.350157728706616,4.363253625120258,-3.3973284694491657,1.2843190360771048
N36_cd2_p2_v1.8,N36-连续下跌反弹,2,723,336,387,46.47302904564315,0.20092569081060482,-0.38860103626942033,22.361984626135566,-17.350157728706616,4.311313933401916,-3.367783481051621,1.280163632151218
N37_y0.6_t1.5_p2,N37-缩量末阳突破,2,166,77,89,46.3855421686747,-0.5546529268166028,-0.5757575757575739,24.792013311148086,-16.89655172413792,5.15471592052673,-5.494219232945104,0.9382071777582875
N37_y0.7_t1.5_p1,N37-缩量末阳突破,2,283,131,152,46.28975265017668,-0.3609984230900681,-0.5567153792623514,29.449901768172904,-18.058455114822547,4.875381369188967,-4.873931007225288,1.0002975753988987
N36_cd2_p2_v1.5,N36-连续下跌反弹,2,914,423,491,46.2800875273523,0.2186455693336719,-0.3731343283582156,24.792013311148086,-17.350157728706616,4.348670383838612,-3.3394002484577516,1.3022309577436773
N36_cd3_p4_v1.8,N36-连续下跌反弹,2,325,150,175,46.15384615384615,-0.10985989036651382,-0.5242463958060273,16.80484693877553,-13.827993254637427,3.6112037684848755,-3.2993430265248493,1.094522072865065
N37_y0.7_t1.5_p3,N37-缩量末阳突破,2,269,124,145,46.09665427509294,-0.32598834764670354,-0.5757575757575739,29.449901768172904,-18.058455114822547,4.871051270485409,-4.770353262463128,1.0211091301800752
N37_y0.7_t1.5_p2,N37-缩量末阳突破,2,274,125,149,45.62043795620438,-0.39347333328882694,-0.6944444444444531,29.449901768172904,-18.058455114822547,4.943283939943658,-4.870618696738896,1.0149190991389687
N37_y0.5_t2.0_p3,N37-缩量末阳突破,2,57,26,31,45.614035087719294,-0.7703886699651052,-2.1904761904761982,20.83333333333335,-13.718606535241696,6.155681911389556,-6.579351093036759,0.935606235986465
N23_vm2.0_lb20,N23-倍量突破前高,2,675,305,370,45.18518518518518,0.2757261833941674,-0.5537098560354226,29.449901768172904,-18.058455114822547,5.9350049378361645,-4.389354952024234,1.3521360206011876
N37_y0.5_t1.5_p3,N37-缩量末阳突破,2,82,37,45,45.1219512195122,-0.11697313573049371,-1.3732833957552981,24.792013311148086,-13.718606535241696,6.739670715600964,-5.754658080158581,1.1711678820395248
N37_y0.5_t2.0_p1,N37-缩量末阳突破,2,58,26,32,44.827586206896555,-0.9129555714363553,-2.1904761904761982,20.83333333333335,-13.718606535241696,6.155681911389556,-6.656223526232409,0.9248009606543108
N37_y0.5_t2.0_p2,N37-缩量末阳突破,2,58,26,32,44.827586206896555,-0.9129555714363553,-2.1904761904761982,20.83333333333335,-13.718606535241696,6.155681911389556,-6.656223526232409,0.9248009606543108
N38_y0.7_t1.3_p2,N38-强势连板回调,2,123,55,68,44.71544715447154,-0.2015288629886963,-0.912863070539427,29.449901768172904,-18.058455114822547,6.964941751790994,-5.9979389190605055,1.161222520899222
N37_y0.5_t1.8_p1,N37-缩量末阳突破,2,65,29,36,44.61538461538462,-0.8491418239267363,-2.1904761904761982,20.83333333333335,-13.718606535241696,6.015340776347811,-6.378863918592344,0.9430113031279787
N38_y0.7_t1.3_p3,N38-强势连板回调,2,119,53,66,44.537815126050425,-0.06930430373782791,-0.912863070539427,29.449901768172904,-18.058455114822547,7.189809940028128,-5.898593014640792,1.2189025284813564
N37_y0.5_t1.8_p3,N37-缩量末阳突破,2,63,28,35,44.44444444444444,-0.8306036552342939,-2.1904761904761982,20.83333333333335,-13.718606535241696,6.009707208366651,-6.30285234611505,0.953490083274902
N39_dm3_p2_v1.5,N39-均线支撑反弹,2,27,12,15,44.44444444444444,0.4221025777085365,-0.33222591362126463,6.271777003484313,-4.2534205829863225,3.7365420531932387,-2.229449002679225,1.6759935072311027
N37_y0.5_t1.3_p3,N37-缩量末阳突破,2,102,45,57,44.11764705882353,-0.1295142688450172,-1.3732833957552981,24.792013311148086,-16.51443724219209,6.688012147175561,-5.511771965703369,1.213405088017296
N39_dm3_p3_v1.2,N39-均线支撑反弹,2,59,26,33,44.06779661016949,-0.20420158548307696,-0.5747126436781769,8.14159292035399,-17.261146496815282,3.561473922107325,-3.1710974399482406,1.1231045370102082
N38_y0.8_t1.5_p3,N38-强势连板回调,2,116,51,65,43.96551724137931,-0.12190503318524179,-0.912863070539427,29.449901768172904,-18.058455114822547,7.175009742921603,-5.8471766267459975,1.2270896196468337
N39_dm2_p1_v1.2,N39-均线支撑反弹,2,57,25,32,43.859649122807014,-0.5709207111929409,-0.6930693069306937,7.233895969686532,-17.261146496815282,3.04931015909526,-3.3992260786055963,0.8970601215045172
N37_y0.5_t1.8_p2,N37-缩量末阳突破,2,64,28,36,43.75,-0.9588640505477835,-2.1904761904761982,20.83333333333335,-13.718606535241696,6.009707208366651,-6.378863918592344,0.9421281414783407
N37_y0.5_t1.5_p1,N37-缩量末阳突破,2,90,39,51,43.333333333333336,-0.4976635046414537,-1.4993184915947366,24.792013311148086,-13.718606535241696,6.664205156671892,-5.974386598586954,1.115462658249818
N38_y0.8_t1.5_p2,N38-强势连板回调,2,120,52,68,43.333333333333336,-0.17937243424737045,-1.0385756676557945,29.449901768172904,-18.058455114822547,7.240289381153817,-5.853231469554162,1.236973015472649
N38_y0.6_t1.3_p2,N38-强势连板回调,2,79,34,45,43.037974683544306,-0.9382126026361516,-1.9308943089430874,20.83333333333335,-16.89655172413792,6.814429071059661,-6.795764089428545,1.0027465611497832
N37_y0.5_t1.5_p2,N37-缩量末阳突破,2,86,37,49,43.02325581395349,-0.5071251149632834,-1.955481589348862,24.792013311148086,-13.718606535241696,6.739670715600964,-5.979195436001594,1.127186891236309
N38_y0.6_t1.3_p3,N38-强势连板回调,2,77,33,44,42.857142857142854,-0.8219522408614063,-1.9308943089430874,20.83333333333335,-16.89655172413792,6.999724586179028,-6.68820986114173,1.0465766971289563
N37_y0.5_t1.3_p1,N37-缩量末阳突破,2,110,47,63,42.72727272727273,-0.4400761246365646,-1.4993184915947366,24.792013311148086,-16.51443724219209,6.627590026720604,-5.712779443903022,1.1601340629024135
N37_y0.5_t1.3_p2,N37-缩量末阳突破,2,106,45,61,42.45283018867924,-0.4455794167842794,-1.5743073047858935,24.792013311148086,-16.51443724219209,6.688012147175561,-5.708064996754653,1.1716776439963563
N39_dm3_p2_v1.2,N39-均线支撑反弹,2,76,32,44,42.10526315789473,-0.34778642037807694,-0.6930693069306937,8.14159292035399,-17.261146496815282,3.460445273735938,-3.117409470642814,1.110038737715899
N38_y0.6_t1.5_p3,N38-强势连板回调,2,60,25,35,41.66666666666667,-0.9640992607640121,-1.898734177215189,20.83333333333335,-16.89655172413792,7.337326753400294,-6.893689270881372,1.06435414552159
N38_y0.6_t1.5_p2,N38-强势连板回调,2,61,25,36,40.98360655737705,-1.1372804226211306,-2.1904761904761982,20.83333333333335,-16.89655172413792,7.337326753400294,-7.022424294858229,1.0448424141464414
N39_dm3_p1_v1.2,N39-均线支撑反弹,2,99,40,59,40.4040404040404,-0.7563762881592229,-0.6930693069306937,8.14159292035399,-17.261146496815282,3.169458126940474,-3.4179589424641037,0.9272955527825976
N38_y0.7_t1.5_p3,N38-强势连板回调,2,82,33,49,40.243902439024396,-0.6974333685406532,-1.7780172413793038,29.449901768172904,-18.058455114822547,7.390581136687031,-6.144463545530725,1.2028033174780066
N38_y0.7_t1.5_p2,N38-强势连板回调,2,83,33,50,39.75903614457831,-0.8279239319805036,-1.898734177215189,29.449901768172904,-18.058455114822547,7.390581136687031,-6.252137277301075,1.1820887496375319
N39_dm3_p3_v1.5,N39-均线支撑反弹,2,21,8,13,38.095238095238095,-0.12087898881386769,-1.619121048573624,5.414012738853491,-4.2534205829863225,3.67184628855659,-2.454863774887996,1.4957433997428715
N39_dm1_p1_v1.2,N39-均线支撑反弹,2,18,6,12,33.33333333333333,-1.5438912738698576,-0.8177570093457986,5.183486238532109,-12.078547610225998,2.209871927800107,-3.4207728747048396,0.6460153914751751
